Chl_a,Depth (m),FDOM Fluorescence (RFU) ,Turbidity (NTU),Actual Conductivity  (uS/cm),Specific Conductivity(uS/cm),Salinity(PSU),Resistivity(ohm·cm),Density(g/cm^3),Total Dissolved Solids (ppt),BGA-PC Fluorescence(RFU),Temperature(C),Barometric Pressure(mm Hg),Pressure (psi),Depth(m),Nitrate(NO3- -N),Nitrate(mV),External Voltage(V),BGA-PC (microg/L),bloomstatus
2.233713529,2,0.019,15818.215,0,0,1.00E-12,10000000,0.9952,0,1.3566,31.61,765.11,2.5563,2.0075,50000,-212.3258,15.363,68.5783148,1
1.24217,2,0.018,16090.635,0,0,0.00E+00,10000000,0.9951,0,1.3767,31.67,765.11,2.5652,2.0076,50000,-213.5582,15.372,69.40845111,1
1.26332,2,0.017,16098.493,0,0,0.00E+00,10000000,0.9951,0,1.3777,31.67,765.11,2.5656,2.0078,50000,-213.6937,15.372,69.44858171,1
2.135307647,2,0.019,15824.527,0,0,1.00E-11,10000000,0.9952,0,1.3554,31.61,765.11,2.5555,2.0096,50000,-212.3663,15.3632,68.53002116,1
1.026445882,2,0.018,15827.927,0,0,0.00E+00,10000000,0.9952,0,1.3966,31.58,765.1,2.5761,2.0115,50000,-212.8241,15.3639,70.2249729,1
0.947448235,2,0.018,15827.124,0,0,0.00E+00,10000000,0.9952,0,1.3952,31.58,765.1,2.5751,2.0124,50000,-212.9064,15.3636,70.16950929,0
0.111904706,2,0.016,15460.711,0,0,4.00E-10,10000000,0.9952,0,1.5086,31.5,765.11,2.5713,2.0135,50000,-213.718,15.3796,74.72600365,0
2.317649412,2,0.019,16073.113,0,0,0.00E+00,10000000,0.9951,0,1.3828,31.65,765.09,2.5794,2.0183,50000,-210.9847,15.364,69.65992356,1
2.380378824,2,0.019,16074.481,0,0,0.00E+00,10000000,0.9951,0,1.3835,31.65,765.09,2.5814,2.0197,50000,-210.8466,15.3635,69.6894901,1
1.662347647,2,0.019,15996.621,0,0,4.00E-10,10000000,0.9951,0,1.372,31.64,765.07,2.5831,2.0212,50000,-212.1206,15.371,69.21556831,1
1.641861765,2,0.019,15990.783,0,0,4.00E-10,10000000,0.9951,0,1.3714,31.64,765.07,2.5835,2.0215,50000,-212.1377,15.3713,69.18929408,1
1.621375294,2,0.02,15984.944,0,0,5.00E-10,10000000,0.9951,0,1.3707,31.64,765.07,2.5839,2.0218,50000,-212.1547,15.3716,69.16301416,1
1.049059412,2,0.024,16000.353,0,0,0.00E+00,10000000,0.9951,0,1.4234,31.76,765.08,2.5873,2.0234,50000,-209.935,15.3724,71.31829548,1
1.028875294,2,0.024,16003.254,0,0,0.00E+00,10000000,0.9951,0,1.4215,31.77,765.08,2.5877,2.0237,50000,-209.982,15.3727,71.23839905,1
1.708337647,2,0.017,15783.189,0,0,4.00E-11,10000000,0.9952,0,1.4861,31.55,765.09,2.5886,2.0254,50000,-214.1544,15.3638,73.83513818,1
1.15999,2,0.014,15733.302,0,0,1.00E-11,10000000,0.9952,0,1.4751,31.53,765.12,2.5906,2.0266,50000,-212.0713,15.371,73.39608048,1
1.140658824,2,0.014,15729.44,0,0,2.00E-12,10000000,0.9952,0,1.4763,31.53,765.12,2.5933,2.0285,50000,-211.9369,15.3713,73.44242903,1
1.761071765,2,0.017,15781.129,0,0,3.00E-11,10000000,0.9952,0,1.492,31.55,765.09,2.5934,2.0287,50000,-214.1931,15.3635,74.06901285,1
0.002958824,2,0.023,15832,0,0,4.00E-10,10000000,0.9951,0,1.4395,31.72,765.08,2.5956,2.0293,50000,-210.1773,15.3636,71.96797167,0
0.029882353,2,0.023,15842.2295,0,0,4.00E-10,10000000,0.9951,0,1.4379,31.73,765.08,2.5967,2.0301,50000,-210.1793,15.3642,71.90256656,0
1.121327059,2,0.014,15725.578,0,0,0.00E+00,10000000,0.9952,0,1.4774,31.53,765.12,2.5959,2.0303,50000,-211.8024,15.3716,73.48876842,1
0.849812353,2,0.019,15566.547,0,0,0.00E+00,10000000,0.9952,0,1.4514,31.52,765.12,2.6043,2.0358,50000,-213.3454,15.3719,72.4455865,0
0.815932353,2,0.019,15554.936,0,0,0.00E+00,10000000,0.9952,0,1.4493,31.52,765.12,2.6048,2.0362,50000,-213.3852,15.3721,72.36146911,0
0.716754706,2,0.016,15498.349,0,0,0.00E+00,10000000,0.9952,0,1.4766,31.5,765.1,2.6062,2.0381,50000,-212.2181,15.372,73.45507961,0
0.703228235,2,0.016,15490.412,0,0,0.00E+00,10000000,0.9952,0,1.4777,31.5,765.1,2.6065,2.0384,50000,-212.1812,15.372,73.50076095,0
0,2,0.021,15935.16,0,0,5.00E-11,10000000,0.9951,0,1.371,31.71,765.09,2.6143,2.0427,50000,-210.1223,15.371,69.17335103,0
0,2,0.021,15938.382,0,0,4.00E-11,10000000,0.9951,0,1.367,31.71,765.09,2.6147,2.043,50000,-210.1138,15.3713,69.00711549,0
0,2,0.021,15941.604,0,0,2.00E-11,10000000,0.9951,0,1.3629,31.71,765.09,2.6151,2.0433,50000,-210.1053,15.3716,68.84065127,0
0.21559,2,0.019,15890.0205,0,0,4.00E-11,10000000,0.9952,0,1.3224,31.62,765.1,2.5238,2.0526,50000,-213.3069,15.3638,67.14932648,0
0.10359,2,0.024,15997.619,0,0,0.00E+00,10000000,0.9951,0,1.4105,31.75,765.08,2.6288,2.0532,50000,-210.3257,15.3722,70.79145329,0
0.058705882,2,0.024,15994.722,0,0,0.00E+00,10000000,0.9951,0,1.4094,31.75,765.08,2.6301,2.0541,50000,-210.3488,15.3719,70.74568017,0
0.105434706,2,0.019,15881.726,0,0,3.00E-11,10000000,0.9952,0,1.3189,31.62,765.11,2.52,2.0546,50000,-213.4159,15.3635,67.00535702,0
1.552004706,2,0,13621.281,0,0,4.00E-10,10000000,0.9952,0,1.5593,31.32,765.11,2.5921,2.0281,50000,-217.6788,15.3718,76.70798732,1
1.590368824,2,0,13613.15,0,0,4.00E-10,10000000,0.9952,0,1.5626,31.32,765.11,2.6326,2.0566,50000,-217.7266,15.372,76.83800293,1
1.790644706,2,0,13179.527,0,0,5.00E-11,10000000,0.9953,0,1.5091,31.16,765.12,2.4965,1.9587,50000,-216.9689,15.3647,74.74496834,1
1.772534706,2,0,13201.8955,0,0,4.00E-11,10000000,0.9953,0,1.51,31.16,765.12,2.5175,1.9739,50000,-216.9092,15.364,74.77781746,1
1.754424706,2,0,13224.263,0,0,2.00E-11,10000000,0.9953,0,1.5108,31.16,765.12,2.5384,1.9891,50000,-216.8496,15.3632,74.81065413,1
1.745098824,2,0,13075.501,0,0,4.00E-10,10000000,0.9953,0,1.4691,31.16,765.12,2.5956,2.0301,50000,-219.0959,15.3791,73.15421687,1
1.737790588,2,0,13069.283,0,0,4.00E-10,10000000,0.9953,0,1.4671,31.16,765.12,2.6066,2.038,50000,-219.2387,15.3799,73.07604087,1
0.501901176,2,0,13082.14,0,0,5.00E-11,10000000,0.9953,0,1.5848,31.16,765.12,2.6834,2.0929,50000,-217.0273,15.3651,77.6957401,0
0.419463529,2,0,13079.28,0,0,4.00E-11,10000000,0.9953,0,1.5915,31.16,765.12,2.69,2.0976,50000,-216.9379,15.3645,77.95479983,0
0.664904118,0.5,0.017,18351.52,0,0,5.00E-11,10000000,0.9956,0,1.4032,30.27,765.22,0.3941,0.4791,50000,-216.1432,15.3657,70.49378352,0
0.545888824,0.5,0.016,18317.113,0,0,4.00E-11,10000000,0.9956,0,1.3997,30.27,765.22,0.3998,0.4828,50000,-216.1932,15.3647,70.35115856,0
0.426873529,0.5,0.016,18282.707,0,0,2.00E-11,10000000,0.9956,0,1.3962,30.27,765.22,0.4054,0.4865,50000,-216.2431,15.3637,70.20836714,0
2.575938824,0.5,0.013,19310.713,0,0,5.00E-11,10000000,0.9956,0,1.3676,30.27,765.2,0.4073,0.4884,50000,-214.4587,15.3658,69.03280547,1
1.993700588,0.5,0.009,20351.723,0,0,5.00E-11,10000000,0.9956,0,1.4352,30.29,765.24,0.5487,0.5014,50000,-213.0871,15.3794,71.79280674,1
1.43119,0.5,0.009,20188.973,0,0,3.00E-11,10000000,0.9956,0,1.4974,30.3,765.24,0.6415,0.5118,50000,-213.7834,15.3725,74.28043,1
3.006012941,0.5,0.023,20258.822,0,0,4.00E-10,10000000,0.9956,0,1.3251,30.23,765.29,0.5933,0.5156,50000,-213.8995,15.3633,67.26247105,1
1.6354,1,0.015,19801.58,0,0,5.00E-10,10000000,0.9956,0,1.3398,30.26,765.28,1.0609,0.9505,50000,-215.3543,15.3723,67.87848014,1
1.685775294,1,0.015,19817.775,0,0,5.00E-10,10000000,0.9956,0,1.3484,30.26,765.28,1.0665,0.9545,50000,-215.2952,15.3728,68.2361884,1
1.736150588,1,0.015,19833.969,0,0,5.00E-10,10000000,0.9956,0,1.357,30.26,765.28,1.072,0.9584,50000,-215.236,15.3733,68.59283975,1
0.190559412,1,0.013,18512.68,0,0,3.00E-12,10000000,0.9956,0,1.4008,30.26,765.29,1.1207,0.964,50000,-214.3088,15.3644,70.39762253,0
2.128632353,1,0.016,19560.637,0,0,0.00E+00,10000000,0.9956,0,1.3976,30.27,765.25,1.0797,0.9646,50000,-214.407,15.3722,70.26509314,1
1.817225294,1,0.02,23168.365,0,0,0.00E+00,10000000,0.9956,0,1.4158,30.23,765.26,1.1716,0.966,50000,-214.3629,15.38,71.00656893,1
0.292393529,1,0.013,18519.123,0,0,1.00E-11,10000000,0.9956,0,1.401,30.26,765.29,1.1342,0.9708,50000,-214.369,15.3652,70.40622125,0
2.172504118,1,0.016,19581.543,0,0,0.00E+00,10000000,0.9956,0,1.3975,30.27,765.26,1.0887,0.9711,50000,-214.3782,15.372,70.26027564,1
1.334414706,1,0.015,19267.4,0,0,0.00E+00,10000000,0.9956,0,1.397,30.26,765.24,1.1004,0.977,50000,-214.9977,15.381,70.24125327,1
2.054597647,1,0.015,19713.932,0,0,6.00E-11,10000000,0.9956,0,1.4318,30.26,765.27,1.0986,0.9776,50000,-216.2515,15.3722,71.65658494,1
2.066466471,1,0.015,19699.557,0,0,3.00E-11,10000000,0.9956,0,1.4345,30.26,765.27,1.099,0.9778,50000,-216.342,15.372,71.76441734,1
1.359505882,1,0.015,19290.03,0,0,0.00E+00,10000000,0.9956,0,1.3998,30.26,765.24,1.1031,0.9791,50000,-215.0048,15.3808,70.35466481,1
1.251726471,1,0.022,24529.71,0,0,0.00E+00,10000000,0.9956,0,1.4314,30.22,765.33,1.1955,0.9797,50000,-213.755,15.372,71.64037771,1
1.068848824,1,0.007,15997.84,0,0,4.00E-10,10000000,0.9956,0,1.4228,30.29,765.28,1.2152,0.9969,50000,-211.3293,15.3644,71.29297222,1
3.547986471,1,0.017,20154.572,0,0,0.00E+00,10000000,0.9956,0,1.3833,30.25,765.27,1.1322,1.0019,50000,-215.026,15.3733,69.67856015,1
3.690894706,1,0.017,20205.492,0,0,0.00E+00,10000000,0.9956,0,1.3812,30.25,765.27,1.1325,1.0022,50000,-215.0455,15.3728,69.59547278,1
3.833803529,1,0.017,20256.41,0,0,0.00E+00,10000000,0.9956,0,1.3792,30.25,765.27,1.1328,1.0025,50000,-215.0651,15.3723,69.51233271,1
1.710304118,1,0.02,23125.852,0,0,0.00E+00,10000000,0.9956,0,1.4163,30.23,765.27,1.228,1.0059,50000,-214.3534,15.3802,71.02793992,1
2.297226471,1,0.018,20130.582,0,0,5.00E-10,10000000,0.9956,0,1.4721,30.26,765.27,1.1453,1.011,50000,-214.0778,15.3808,73.27593145,1
2.275428824,1,0.018,20150.709,0,0,5.00E-10,10000000,0.9956,0,1.4727,30.26,765.27,1.1455,1.0112,50000,-214.039,15.381,73.29833199,1
2.735763529,1,0.017,19864.467,0,0,4.00E-10,10000000,0.9956,0,1.4925,30.26,765.28,1.1555,1.0185,50000,-214.8609,15.3796,74.08876239,1
3.173118824,1,0.009,24922.057,0,0,0.00E+00,10000000,0.9956,0,1.4523,30.29,765.27,1.2345,1.0238,50000,-214.999,15.3722,72.48465769,1
2.806850588,1,0.017,19902.586,0,0,4.00E-10,10000000,0.9956,0,1.4988,30.26,765.28,1.1634,1.0241,50000,-214.8765,15.3802,74.33516929,1
1.586248824,1,0.018,19623.832,0,0,2.00E-11,10000000,0.9956,0,1.4394,30.26,765.27,1.1633,1.0242,50000,-214.5395,15.3797,71.9638657,1
1.336132941,1,0.017,19675.082,0,0,3.00E-11,10000000,0.9956,0,1.482,30.25,765.27,1.1687,1.0262,50000,-215.7065,15.3726,73.66904949,1
1.209685882,1,0.022,24555.291,0,0,0.00E+00,10000000,0.9956,0,1.4334,30.22,765.34,1.2586,1.0272,50000,-213.7635,15.372,71.71992564,1
1.564667059,1,0.018,19616.791,0,0,6.00E-12,10000000,0.9956,0,1.442,30.26,765.27,1.1685,1.028,50000,-214.4412,15.3802,72.07009712,1
1.342567059,1,0.017,19661.596,0,0,5.00E-11,10000000,0.9956,0,1.4788,30.25,765.27,1.1722,1.0287,50000,-215.6387,15.3731,73.54239921,1
2.877938235,1,0.017,19940.705,0,0,4.00E-10,10000000,0.9956,0,1.505,30.26,765.28,1.1712,1.0296,50000,-214.8921,15.3807,74.58110049,1
1.543085294,1,0.018,19609.75,0,0,0.00E+00,10000000,0.9956,0,1.4447,30.26,765.27,1.1737,1.0317,50000,-214.3428,15.3807,72.17623766,1
3.600622353,1,0.016,19886.799,0,0,0.00E+00,10000000,0.9956,0,1.5198,30.25,765.28,1.176,1.0334,50000,-214.1091,15.3889,75.16676059,1
3.503097059,1,0.016,19871.92,0,0,0.00E+00,10000000,0.9956,0,1.5141,30.25,765.28,1.1753,1.0334,50000,-214.1904,15.3879,74.94017882,1
2.329530588,1,0.014,18602.207,0,0,3.00E-11,10000000,0.9956,0,1.3769,30.26,765.27,1.3422,1.0334,50000,-215.4484,15.3806,69.41733402,1
1.103945294,1,0.007,16171.544,0,0,4.00E-10,10000000,0.9956,0,1.4231,30.29,765.28,1.2633,1.0336,50000,-211.4843,15.3655,71.30545,1
3.452068235,1,0.013,12741.389,0,0,0.00E+00,10000000,0.9956,0,1.3852,30.27,765.26,1.2016,1.034,50000,-216.1219,15.3651,69.7568109,1
2.265092353,1,0.014,18574.832,0,0,4.00E-11,10000000,0.9956,0,1.3814,30.26,765.27,1.3413,1.0395,50000,-215.4177,15.38,69.6007648,1
2.402695294,1,0.014,19608.777,0,0,0.00E+00,10000000,0.9956,0,1.3855,30.25,765.27,1.1628,1.0396,50000,-215.2937,15.3719,69.7687891,1
2.362166471,1,0.014,19607.215,0,0,5.00E-12,10000000,0.9956,0,1.3894,30.25,765.27,1.1643,1.0396,50000,-215.3027,15.3721,69.93233369,1
2.321637059,1,0.015,19605.652,0,0,2.00E-11,10000000,0.9956,0,1.3934,30.25,765.27,1.1658,1.0397,50000,-215.3118,15.3723,70.09565512,1
1.603382941,1,0.02,23083.336,0,0,0.00E+00,10000000,0.9956,0,1.4168,30.23,765.27,1.2845,1.0458,50000,-214.3439,15.3805,71.04931125,1
1.453343529,2,0.022,18743.125,0,0,0.00E+00,10000000,0.9956,0,1.3833,30.23,765.35,2.4144,1.9015,50000,-213.1439,15.3801,69.67803006,1
0.693143529,2,0.024,19067.082,0,0,0.00E+00,10000000,0.9956,0,1.394,30.26,765.33,2.4875,1.9032,50000,-212.4429,15.3714,70.11994514,0
2.504583529,2,0.008,24076.775,0,0,0.00E+00,10000000,0.9956,0,1.4964,30.29,765.36,2.4262,1.9034,50000,-214.4909,15.372,74.24121356,1
0.746823529,2,0.024,19093.227,0,0,0.00E+00,10000000,0.9956,0,1.3923,30.26,765.33,2.4843,1.9039,50000,-212.4563,15.3714,70.05098934,0
1.533698235,2,0.022,18684.059,0,0,0.00E+00,10000000,0.9956,0,1.3822,30.23,765.35,2.4181,1.9041,50000,-213.1142,15.3806,69.63376998,1
2.230174118,2,0.024,19559.357,0,0,0.00E+00,10000000,0.9956,0,1.4381,30.25,765.35,2.4156,1.9043,50000,-212.4639,15.3805,71.90926923,1
1.912244118,2,0.024,19490.156,0,0,0.00E+00,10000000,0.9956,0,1.4453,30.24,765.36,2.4141,1.9045,50000,-212.605,15.3802,72.20097423,1
1.928854118,2,0.024,19483.736,0,0,8.00E-12,10000000,0.9956,0,1.4432,30.24,765.35,2.4149,1.9057,50000,-212.5619,15.3792,72.11884224,1
2.226135882,2,0.024,19542.07,0,0,0.00E+00,10000000,0.9956,0,1.439,30.25,765.35,2.418,1.9059,50000,-212.4418,15.3804,71.94679504,1
1.341526471,2,0.021,19594.852,0,0,3.00E-11,10000000,0.9956,0,1.3883,30.24,765.34,2.4185,1.9064,50000,-212.0726,15.3805,69.88368225,1
1.365610588,2,0.021,19583.521,0,0,4.00E-11,10000000,0.9956,0,1.3876,30.24,765.34,2.4192,1.9068,50000,-212.0592,15.3802,69.85750285,1
2.222097647,2,0.024,19524.781,0,0,0.00E+00,10000000,0.9956,0,1.4399,30.25,765.35,2.4204,1.9075,50000,-212.4198,15.3803,71.98430949,1
1.694854706,2,0.025,19491.074,0,0,0.00E+00,10000000,0.9956,0,1.4309,30.24,765.34,2.4217,1.9084,50000,-211.967,15.381,71.62209349,1
1.682653529,2,0.025,19492.842,0,0,0.00E+00,10000000,0.9956,0,1.4305,30.24,765.34,2.4221,1.9087,50000,-212.0126,15.381,71.60249593,1
3.088789412,2,0.018,19897.506,0,0,2.00E-11,10000000,0.9956,0,1.5076,30.23,765.36,2.4217,1.9088,50000,-214.532,15.3723,74.68478993,1
1.915080588,2,0.024,19456.574,0,0,0.00E+00,10000000,0.9956,0,1.401,30.25,765.36,2.4327,1.9162,50000,-212.6609,15.3809,70.4066093,1
1.885988824,2,0.024,19459.742,0,0,0.00E+00,10000000,0.9956,0,1.3969,30.25,765.36,2.4333,1.9167,50000,-212.6883,15.3811,70.23859865,1
1.742565882,2,0.023,19366.674,0,0,4.00E-10,10000000,0.9956,0,1.352,30.24,765.35,2.4336,1.9169,50000,-211.8367,15.3732,68.38573836,1
1.758000588,2,0.023,19357.31,0,0,4.00E-10,10000000,0.9956,0,1.3475,30.24,765.35,2.4339,1.9171,50000,-211.8083,15.3727,68.199297,1
1.773435882,2,0.023,19347.95,0,0,5.00E-10,10000000,0.9956,0,1.343,30.24,765.36,2.4343,1.9174,50000,-211.78,15.3722,68.01256601,1
2.590964118,2,0.022,19176.03,0,0,0.00E+00,10000000,0.9956,0,1.5076,30.26,765.34,2.4361,1.9184,50000,-211.8635,15.3731,74.68276915,1
1.245185882,2,0.023,19541.66,0,0,0.00E+00,10000000,0.9956,0,1.4075,30.24,765.37,2.4363,1.9186,50000,-212.7678,15.3805,70.671696,1
1.220842353,2,0.023,19542.828,0,0,0.00E+00,10000000,0.9956,0,1.4072,30.24,765.37,2.4375,1.919,50000,-212.7974,15.381,70.65933719,1
1.196498235,2,0.023,19543.994,0,0,0.00E+00,10000000,0.9956,0,1.4069,30.24,765.37,2.4388,1.9193,50000,-212.8271,15.3814,70.64698121,1
2.503871176,2,0.023,19180.79,0,0,0.00E+00,10000000,0.9956,0,1.4997,30.26,765.34,2.4393,1.9194,50000,-211.8984,15.3737,74.3720697,1
3.752746471,2,0.024,19099.322,0,0,4.00E-10,10000000,0.9956,0,1.4915,30.25,765.34,2.4391,1.9205,50000,-211.9855,15.3634,74.04885561,1
3.632037647,2,0.024,19126.928,0,0,4.00E-10,10000000,0.9956,0,1.4858,30.25,765.34,2.4397,1.9208,50000,-212.0084,15.3641,73.82059052,1
0.126264118,2,0.025,19342.918,0,0,0.00E+00,10000000,0.9956,0,1.4033,30.27,765.37,2.4456,1.9257,50000,-212.9371,15.3808,70.5008653,0
0.332138235,2,0.025,19340.547,0,0,2.00E-12,10000000,0.9956,0,1.401,30.27,765.37,2.4465,1.9262,50000,-212.885,15.3803,70.40517146,0
1.418301765,2,0.026,19531.303,0,0,5.00E-11,10000000,0.9956,0,1.372,30.24,765.34,2.424,1.9265,50000,-211.8458,15.3633,69.21287473,1
1.319917647,2,0.026,19546.041,0,0,4.00E-11,10000000,0.9956,0,1.3666,30.24,765.34,2.4225,1.9266,50000,-211.8324,15.3631,68.99313617,1
1.221534118,2,0.026,19560.78,0,0,2.00E-11,10000000,0.9956,0,1.3613,30.24,765.34,2.421,1.9267,50000,-211.8191,15.3628,68.77299781,1
0.538011765,2,0.025,19338.174,0,0,1.00E-11,10000000,0.9956,0,1.3987,30.27,765.37,2.4473,1.9268,50000,-212.8329,15.3798,70.30940683,0
3.037269412,2,0.027,19193.496,0,0,4.00E-10,10000000,0.9956,0,1.4244,30.27,765.35,2.4394,1.9272,50000,-211.8227,15.3742,71.35557142,1
3.139132353,2,0.018,19179.473,0,0,4.00E-10,10000000,0.9956,0,1.4123,30.23,765.37,2.4484,1.9273,50000,-214.697,15.3714,70.8638881,1
3.095641765,2,0.018,19181.568,0,0,4.00E-10,10000000,0.9956,0,1.4105,30.23,765.37,2.4493,1.928,50000,-214.7118,15.3711,70.79263007,1
1.632771176,2,0.025,19625.113,0,0,0.00E+00,10000000,0.9956,0,1.394,30.25,765.36,2.4571,1.931,50000,-212.2264,15.3732,70.12030544,1
1.829177647,2,0.023,19561.955,0,0,0.00E+00,10000000,0.9956,0,1.3909,30.23,765.33,2.4542,1.931,50000,-212.4354,15.3801,69.99192596,1
4.068302353,2,0.022,19340.67,0,0,4.00E-11,10000000,0.9956,0,1.3283,30.27,765.35,2.455,1.9312,50000,-212.2173,15.3723,67.39804856,1
1.819535882,2,0.023,19561.494,0,0,0.00E+00,10000000,0.9956,0,1.3916,30.23,765.33,2.4551,1.9316,50000,-212.3866,15.3806,70.01899442,1
4.136997059,2,0.022,19349.969,0,0,3.00E-11,10000000,0.9956,0,1.3225,30.27,765.35,2.4559,1.9319,50000,-212.2148,15.3719,67.15357317,1
1.608811176,2,0.025,19633.287,0,0,0.00E+00,10000000,0.9956,0,1.393,30.25,765.36,2.459,1.9322,50000,-212.2015,15.3727,70.07587804,1
3.44875,2,0.019,19226.506,0,0,1.00E-11,10000000,0.9956,0,1.4189,30.23,765.38,2.4559,1.9324,50000,-214.6578,15.3722,71.13590865,1
1.450122353,2,0.026,19618.129,0,0,0.00E+00,10000000,0.9956,0,1.3868,30.26,765.32,2.459,1.9333,50000,-212.4609,15.3654,69.82543659,1
1.584851765,2,0.025,19641.463,0,0,0.00E+00,10000000,0.9956,0,1.3919,30.25,765.36,2.4609,1.9334,50000,-212.1766,15.3722,70.03142628,1
1.923927059,2,0.019,19285.297,0,0,0.00E+00,10000000,0.9956,0,1.3747,30.23,765.36,2.4588,1.9352,50000,-215.0571,15.3643,69.32645631,1
1.829797059,2,0.019,19276.545,0,0,0.00E+00,10000000,0.9956,0,1.3696,30.23,765.36,2.4594,1.9356,50000,-215.0863,15.3638,69.11697239,1
1.473031176,2,0.026,19638.842,0,0,0.00E+00,10000000,0.9956,0,1.3888,30.26,765.32,2.4625,1.9357,50000,-212.4224,15.3644,69.90520908,1
1.735666471,2,0.019,19267.795,0,0,0.00E+00,10000000,0.9956,0,1.3646,30.23,765.36,2.4599,1.9361,50000,-215.1155,15.3633,68.90712551,1
3.079208824,2,0.027,19211.611,0,0,4.00E-10,10000000,0.9956,0,1.4271,30.27,765.35,2.4608,1.9366,50000,-211.7842,15.3734,71.46700774,1
1.495939412,2,0.026,19659.553,0,0,0.00E+00,10000000,0.9956,0,1.3907,30.26,765.32,2.466,1.9381,50000,-212.384,15.3634,69.9849294,1
3.488864118,2,0.019,19152.01,0,0,0.00E+00,10000000,0.9956,0,1.4168,30.23,765.38,2.4664,1.9403,50000,-214.6657,15.372,71.04677972,1
3.121148235,2,0.027,19229.727,0,0,5.00E-10,10000000,0.9956,0,1.4299,30.27,765.36,2.4823,1.9461,50000,-211.7457,15.3726,71.57834357,1
1.661377647,2,0.023,19706.28,0,0,0.00E+00,10000000,0.9956,0,1.3431,30.23,765.34,2.4752,1.9463,50000,-213.5553,15.372,68.01465327,1
1.640667647,2,0.023,19720.605,0,0,0.00E+00,10000000,0.9956,0,1.3372,30.23,765.34,2.4772,1.9478,50000,-213.636,15.372,67.76853927,1
1.619957059,2,0.023,19734.932,0,0,0.00E+00,10000000,0.9956,0,1.3312,30.23,765.34,2.4792,1.9492,50000,-213.7167,15.372,67.52191849,1
1.333054118,2,0.025,19378.55,0,0,0.00E+00,10000000,0.9956,0,1.3641,30.26,765.33,2.4918,1.9516,50000,-212.4602,15.3874,68.88886632,1
1.35649,2,0.025,19384.53,0,0,0.00E+00,10000000,0.9956,0,1.3622,30.26,765.33,2.4925,1.9539,50000,-212.463,15.3886,68.80910562,1
1.379925882,2,0.025,19390.508,0,0,0.00E+00,10000000,0.9956,0,1.3603,30.26,765.33,2.4933,1.9561,50000,-212.4659,15.3898,68.7293005,1
2.637775294,2,0.023,19928.42,0,0,0.00E+00,10000000,0.9956,0,1.2881,30.23,765.34,2.4176,1.9651,50000,-212.1245,15.3724,65.70441793,1
2.709147647,2,0.023,19957.27,0,0,0.00E+00,10000000,0.9956,0,1.2817,30.23,765.34,2.4191,1.9701,50000,-212.126,15.3722,65.43255511,1
2.780520588,2,0.023,19986.12,0,0,0.00E+00,10000000,0.9956,0,1.2753,30.23,765.34,2.4206,1.9752,50000,-212.1275,15.3719,65.16006145,1
2.455503529,2,0.008,24033.623,0,0,0.00E+00,10000000,0.9956,0,1.5002,30.29,765.36,2.5256,1.9775,50000,-214.4418,15.372,74.39084223,1
2.232332941,2,0.009,19680.184,0,0,0.00E+00,10000000,0.9956,0,1.4295,30.31,765.34,2.5342,1.9817,50000,-214.3734,15.372,71.56188733,1
4.392334706,2,0.008,19576.113,0,0,4.00E-10,10000000,0.9956,0,1.4302,30.31,765.36,2.5286,1.9826,50000,-214.831,15.3793,71.59107978,1
4.614671765,2,0.008,19543.39,0,0,4.00E-10,10000000,0.9956,0,1.4313,30.31,765.36,2.5309,1.9843,50000,-214.8705,15.38,71.6359252,1
2.195441765,2,0.009,19703.053,0,0,1.00E-11,10000000,0.9956,0,1.4363,30.31,765.34,2.5381,1.9849,50000,-214.3856,15.3716,71.83943233,1
4.837008824,2,0.008,19510.666,0,0,4.00E-10,10000000,0.9956,0,1.4324,30.31,765.36,2.5333,1.986,50000,-214.9099,15.3807,71.68075032,1
1.236311765,2,0.024,19789.145,0,0,0.00E+00,10000000,0.9956,0,1.3828,30.23,765.35,2.5334,1.9921,50000,-212.1173,15.372,69.65915091,1
1.160162941,2,0.024,19789.566,0,0,0.00E+00,10000000,0.9956,0,1.3874,30.23,765.35,2.5417,1.9955,50000,-212.117,15.372,69.84707629,1
1.084014118,2,0.024,19789.99,0,0,0.00E+00,10000000,0.9956,0,1.3919,30.23,765.35,2.55,1.9988,50000,-212.1167,15.372,70.03470818,1
2.376731765,2,0.01,19636.34,0,0,4.00E-10,10000000,0.9956,0,1.5192,30.31,765.32,2.5552,2.0022,50000,-214.19,15.3557,75.14274262,1
2.336888824,2,0.006,19656.781,0,0,9.00E-11,10000000,0.9956,0,1.4796,30.26,765.32,2.5625,2.0078,50000,-215.0172,15.3775,73.57316592,1
2.330865882,2,0.01,19624.297,0,0,4.00E-10,10000000,0.9956,0,1.5106,30.31,765.32,2.564,2.0083,50000,-214.1914,15.3572,74.80459771,1
2.330759412,2,0.006,19659.61,0,0,9.00E-11,10000000,0.9956,0,1.4771,30.26,765.32,2.5652,2.0097,50000,-215.0099,15.3775,73.47392558,1
0.855691765,2,0.009,19560.812,0,0,3.00E-11,10000000,0.9956,0,1.4837,30.31,765.36,2.5664,2.0105,50000,-214.0822,15.3726,73.73828375,0
0.98871,2,0.009,19572.256,0,0,5.00E-11,10000000,0.9956,0,1.4812,30.31,765.36,2.5671,2.0109,50000,-214.1149,15.3729,73.63869229,0
