Site,Depth (m),Day,Chlorophyll-a Fluorescence (RFU),FDOM Fluorescence (RFU) ,Turbidity (NTU),Actual Conductivity  (uS/cm),Specific Conductivity(uS/cm),Salinity(PSU),Resistivity(ohm*cm),Density(g/cm^3),Total Dissolved Solids (ppt),BGA-PC Fluorescence(RFU),Temperature(C),Barometric Pressure(mm Hg),Pressure (psi),Depth(m),Nitrate(NO3-r -N),Nitrate(mV),External Voltage(V),Latitude,Longitude,BGA-PC (ug/L),Chl_a (ug/L),BGA-PC/ Chl-a,bloomstatus Chl-a,bloomstatus BGA-PC,bloomstatus BGA-PC/Chl-a
LP4,1,16-Sep,0.000492,0,2.2759137,0,0,2.00E-11,10000000,0.9956,0,1.1096,30.17,765.88,1.0955701,0.9755,50000,-274.714,15.4204,30.34954685,-90.11644798,57.85824958,0.289372588,199.9437818,0,0,0
LP4,1,16-Sep,0.000005,0,2.2842655,0,0,4.00E-10,10000000,0.9957,0,1.1614,29.91,765.81,1.0685056,0.9757,50000,-255.6966,15.4351,30.34954566,-90.11638787,60.19300335,0.002824791,21308.8343,0,1,1
LP4,1,16-Sep,0.000044,0,2.2638347,0,0,1.00E-11,10000000,0.9956,0,1.1501,30.02,765.84,1.0820166,0.976,50000,-263.4644,15.4264,30.34952387,-90.11642635,59.6879716,0.026008869,2294.908387,0,1,1
LP4,1,16-Sep,0.001205,0.002,2.1517782,0,0,3.00E-11,10000000,0.9956,0,1.133,30.02,765.8,1.0957893,0.9762,50000,-262.833,15.435,30.34952008,-90.1164294,58.92032275,0.708840471,83.12212008,0,0,0
LP4,1,16-Sep,0.000114,0,2.2615657,0,0,4.00E-11,10000000,0.9956,0,1.1511,30.02,765.84,1.0846022,0.9772,50000,-263.5504,15.4267,30.34952325,-90.11642905,59.73120424,0.067316218,887.3226395,0,1,1
LP4,1,16-Sep,0.001243,0.002,2.1580386,0,0,6.00E-11,10000000,0.9956,0,1.1332,30.02,765.8,1.0975826,0.9775,50000,-262.89,15.435,30.3495204,-90.11642867,58.92941449,0.730954765,80.61978294,0,0,0
LP4,1,16-Sep,0.000185,0,2.2592967,0,0,7.00E-11,10000000,0.9956,0,1.1521,30.02,765.84,1.087188,0.9785,50000,-263.6364,15.427,30.34952366,-90.11642691,59.77442462,0.108623565,550.2896597,0,1,1
LP4,1,16-Sep,0.001605,0,2.1810782,0,0,0.00E+00,10000000,0.9957,0,1.1181,29.9,765.8,1.1001581,0.979,50000,-254.7004,15.4266,30.34954474,-90.11639117,58.24651468,0.944292765,61.6826866,0,0,0
LP4,1,16-Sep,0.002458,0,2.2711985,0,0,0.00E+00,10000000,0.9957,0,1.2172,29.81,765.77,1.100105,0.9792,50000,-247.7343,15.4267,30.34951527,-90.11638262,62.65009376,1.445683529,43.33596704,1,1,0
LP4,1,16-Sep,0.000581,0,2.3740923,0,0,0.00E+00,10000000,0.9956,0,1.1309,30.02,765.83,1.0994295,0.9793,50000,-263.4037,15.4345,30.34952141,-90.11642736,58.82420764,0.341994353,172.0034472,0,0,0
LP4,1,16-Sep,0.000576,0,2.3661058,0,0,0.00E+00,10000000,0.9956,0,1.1292,30.02,765.83,1.1002847,0.9799,50000,-263.3498,15.4342,30.34952092,-90.11642758,58.74575838,0.338606118,173.492903,0,0,0
LP4,1,16-Sep,0.000849,0.001,2.3580027,0,0,3.00E-11,10000000,0.9955,0,1.0175,30.45,765.88,1.1035609,0.982,50000,-276.7518,15.426,30.3495494,-90.11639856,53.58604548,0.499359382,107.3095799,0,0,0
LP4,1,16-Sep,0.000844,0.001,2.3558555,0,0,5.00E-11,10000000,0.9955,0,1.0224,30.45,765.88,1.1047039,0.9828,50000,-276.6519,15.426,30.3495488,-90.11639861,53.81409169,0.496520412,108.3824358,0,0,0
LP4,1,16-Sep,0.001929,0,2.3799207,0,0,5.00E-10,10000000,0.9953,0,1.0753,31.04,765.75,1.1048101,0.9832,50000,-148.8476,15.4349,30.34952931,-90.11637405,56.28519289,1.134962059,49.59213609,1,0,0
LP4,1,16-Sep,0.002626,0,2.2693148,0,0,0.00E+00,10000000,0.9957,0,1.223,29.81,765.77,1.1066239,0.9839,50000,-247.562,15.4263,30.34951516,-90.11638598,62.90550465,1.544724118,40.72280863,1,1,0
LP4,1,16-Sep,0.000212,0.001,2.29673,0,0,0.00E+00,10000000,0.9957,0,1.0932,29.91,765.81,1.1114935,0.9847,50000,-253.1558,15.435,30.34954469,-90.11637679,57.11231828,0.124999982,456.898612,0,0,1
LP4,1,16-Sep,0.002014,0,2.382574,0,0,5.00E-10,10000000,0.9953,0,1.0741,31.04,765.75,1.1089723,0.9862,50000,-149.559,15.4351,30.34952914,-90.11637524,56.2318345,1.184468235,47.47432885,1,0,0
LP4,1,16-Sep,0.00014,0.001,2.2974837,0,0,0.00E+00,10000000,0.9957,0,1.0954,29.91,765.81,1.1143148,0.9865,50000,-253.0659,15.435,30.34954588,-90.11637607,57.20999039,0.082319724,694.9730588,0,0,1
LP4,1,16-Sep,0.000031,0,2.3510215,0,0,0.00E+00,10000000,0.9955,0,1.05,30.44,765.88,1.0818766,0.9867,50000,-275.3864,15.434,30.34954903,-90.11639601,55.11435478,0.018526682,2974.863755,0,0,1
LP4,1,16-Sep,0.000003,0,2.3515384,0,0,0.00E+00,10000000,0.9955,0,1.0471,30.44,765.87,1.0815194,0.9877,50000,-275.2758,15.4346,30.34954903,-90.1163959,54.97876892,0.001704845,32248.54396,0,0,1
LP4,1,16-Sep,0.00064,0.001,2.3894632,0,0,3.00E-11,10000000,0.9955,0,1.1264,30.47,765.84,1.1117736,0.988,50000,-276.0786,15.4175,30.34954738,-90.11640607,58.62318021,0.376627741,155.6528472,0,0,0
LP4,1,16-Sep,0.000066,0,2.2780955,0,0,0.00E+00,10000000,0.9955,0,1.1852,30.42,765.86,1.1125538,0.9882,50000,-277.024,15.4266,30.34954948,-90.11638971,61.2462229,0.038935894,1573.001583,0,1,1
LP4,1,16-Sep,0.000067,0.001,2.2982373,0,0,0.00E+00,10000000,0.9957,0,1.0975,29.91,765.81,1.1171362,0.9884,50000,-252.976,15.435,30.34954531,-90.11637883,57.30757064,0.039639456,1445.720412,0,0,1
LP4,1,16-Sep,0.002794,0,2.2674308,0,0,0.00E+00,10000000,0.9957,0,1.2289,29.81,765.77,1.1131427,0.9886,50000,-247.3898,15.4258,30.34951594,-90.1163848,63.16034474,1.643764647,38.42420194,1,1,0
LP4,1,16-Sep,0.001569,0,2.2051003,0,0,0.00E+00,10000000,0.9956,0,1.0994,30.17,765.85,1.1139145,0.989,50000,-275.9915,15.4255,30.34954835,-90.11644728,57.39327219,0.922747353,62.19825178,0,0,0
LP4,1,16-Sep,0.001901,0,2.3213682,0,0,4.00E-10,10000000,0.9955,0,1.1206,30.46,765.88,1.1138903,0.9894,50000,-275.9384,15.4267,30.34954787,-90.11640224,58.35895976,1.118266,52.18701075,1,0,0
LP4,1,16-Sep,0.000043,0,2.279016,0,0,0.00E+00,10000000,0.9955,0,1.1867,30.42,765.86,1.1149495,0.99,50000,-276.9211,15.4262,30.34954913,-90.11638871,61.31296042,0.025352405,2418.427775,0,1,1
LP4,1,16-Sep,0.00165,0,2.198793,0,0,0.00E+00,10000000,0.9956,0,1.0981,30.17,765.85,1.1154858,0.9901,50000,-276.1042,15.4254,30.3495483,-90.11644697,57.33591359,0.970722647,59.06518589,0,0,0
LP4,1,16-Sep,0.001919,0,2.322542,0,0,4.00E-10,10000000,0.9955,0,1.1211,30.46,765.88,1.1155412,0.9906,50000,-275.8605,15.4266,30.34954782,-90.11640085,58.38083167,1.128615647,51.7278241,1,0,0
LP4,1,16-Sep,0.00002,0,2.2799366,0,0,0.00E+00,10000000,0.9955,0,1.1882,30.42,765.86,1.1173451,0.9918,50000,-276.8181,15.4257,30.34954926,-90.11638819,61.37966308,0.011768913,5215.406306,0,1,1
LP4,1,16-Sep,0.001126,0,2.2388651,0,0,5.00E-10,10000000,0.9956,0,1.1891,30.02,765.83,1.1184942,0.9921,50000,-263.9743,15.435,30.34951995,-90.11643005,61.42175717,0.662359706,92.73172358,0,1,0
LP4,1,16-Sep,0.001346,0,2.2099895,0,0,5.00E-10,10000000,0.9956,0,1.1423,30.02,765.83,1.1211299,0.9925,50000,-265.4134,15.434,30.34952579,-90.11643055,59.33802136,0.791531882,74.96605343,0,1,0
LP4,1,16-Sep,0.000647,0,2.2375348,0,0,4.00E-10,10000000,0.9957,0,1.0862,29.82,765.75,1.1125469,0.9925,50000,-250.7539,15.426,30.34951484,-90.11638372,56.79032126,0.380834235,149.1208406,0,0,0
LP4,1,16-Sep,0.001167,0,2.2413208,0,0,5.00E-10,10000000,0.9956,0,1.1803,30.02,765.83,1.1191516,0.9926,50000,-264.0063,15.435,30.34952092,-90.11642627,61.02917765,0.686584,88.88814428,0,1,0
LP4,1,16-Sep,0.000108,0,2.354863,0,0,4.00E-10,10000000,0.9957,0,1.0677,29.81,765.78,1.119288,0.9931,50000,-250.8251,15.4271,30.34951529,-90.11638241,55.93717154,0.063499947,880.9010745,0,0,1
LP4,1,16-Sep,0.001208,0,2.2437766,0,0,4.00E-10,10000000,0.9956,0,1.1714,30.02,765.83,1.1198089,0.9931,50000,-264.0383,15.435,30.34951932,-90.11642749,60.63522096,0.710808412,85.30459113,0,1,0
LP4,1,16-Sep,0.000005,0,2.271705,0,0,0.00E+00,10000000,0.9955,0,1.0966,30.44,765.87,1.1174489,0.9931,50000,-276.4446,15.4269,30.34954796,-90.11639465,57.26397393,0.00299138,19142.99552,0,0,1
LP4,1,16-Sep,0,0,2.280857,0,0,0.00E+00,10000000,0.9955,0,1.1897,30.42,765.86,1.1197407,0.9936,50000,-276.7151,15.4253,30.34954881,-90.11638897,61.44632211,0,0,0,1,0
LP4,1,16-Sep,0.000684,0,2.2347445,0,0,4.00E-10,10000000,0.9957,0,1.0871,29.82,765.75,1.1112707,0.9938,50000,-250.567,15.4262,30.34951556,-90.11638488,56.83176926,0.402339706,141.2531958,0,0,0
LP4,1,16-Sep,0.000191,0.001,2.2400243,0,0,0.00E+00,10000000,0.9957,0,1.0646,29.91,765.81,1.1199423,0.9939,50000,-252.8236,15.426,30.34955302,-90.1163826,55.79059328,0.112489918,495.9608316,0,0,1
LP4,1,16-Sep,0.000118,0,2.2823534,0,0,6.00E-11,10000000,0.9956,0,1.0322,30.02,765.81,1.1218146,0.9939,50000,-266.0412,15.4371,30.34952219,-90.11643121,54.27627205,0.069276171,783.4767896,0,0,1
LP4,1,16-Sep,0.000001,0,2.266909,0,0,0.00E+00,10000000,0.9955,0,1.0974,30.44,765.87,1.1199135,0.9941,50000,-276.4737,15.4266,30.34954756,-90.11639376,57.30114364,0.000305423,187612.4052,0,0,1
LP4,1,16-Sep,0.000074,0,2.2834048,0,0,4.00E-11,10000000,0.9956,0,1.0284,30.02,765.81,1.1214659,0.9941,50000,-266.1452,15.4366,30.34952428,-90.11642721,54.09698393,0.043755765,1236.339576,0,0,1
LP4,1,16-Sep,0.000031,0,2.284456,0,0,3.00E-11,10000000,0.9956,0,1.0245,30.02,765.81,1.1211174,0.9942,50000,-266.2492,15.436,30.34952155,-90.11642833,53.91739706,0.01823536,2956.749801,0,0,1
LP4,1,16-Sep,0.000243,0.001,2.2444065,0,0,7.00E-12,10000000,0.9957,0,1.068,29.91,765.81,1.1211046,0.9947,50000,-252.871,15.426,30.34955181,-90.11638515,55.94873783,0.142652812,392.2021378,0,0,1
LP4,1,16-Sep,0.000036,0,2.3602674,0,0,4.00E-10,10000000,0.9957,0,1.0625,29.81,765.78,1.1220795,0.995,50000,-250.9953,15.4268,30.34951425,-90.11638138,55.69356062,0.021053194,2645.373458,0,0,1
LP4,1,16-Sep,0.00017,0,2.2865243,0,0,2.00E-11,10000000,0.9956,0,1.0935,30.02,765.8,1.1222824,0.9952,50000,-262.4623,15.4273,30.34952048,-90.11642898,57.1229261,0.1001949,570.1181008,0,0,1
LP4,1,16-Sep,0,0,2.2817776,0,0,0.00E+00,10000000,0.9955,0,1.1912,30.42,765.86,1.1221364,0.9954,50000,-276.6122,15.4248,30.34954887,-90.11638914,61.5129508,0,0,0,1,0
LP4,1,16-Sep,0.000294,0.001,2.2487886,0,0,2.00E-11,10000000,0.9957,0,1.0714,29.91,765.81,1.1222668,0.9955,50000,-252.9184,15.426,30.34955058,-90.11638512,56.10665567,0.172815688,324.6618193,0,0,0
LP4,1,16-Sep,0.00028,0,2.3166404,0,0,4.00E-10,10000000,0.9955,0,1.0863,30.46,765.89,1.122469,0.9955,50000,-274.8698,15.4263,30.3495478,-90.11640183,56.79517912,0.164776941,344.6791692,0,0,0
LP4,1,16-Sep,0.000105,0,2.2934701,0,0,4.00E-12,10000000,0.9956,0,1.0894,30.02,765.8,1.1235265,0.9961,50000,-262.4086,15.4268,30.34952208,-90.1164281,56.93520092,0.061993241,918.4098137,0,0,1
LP4,1,16-Sep,0.000026,0,2.2788997,0,0,2.00E-11,10000000,0.9957,0,1.0928,29.92,765.78,1.1236115,0.9964,50000,-253.5338,15.426,30.34955117,-90.11637059,57.09339577,0.015408776,3705.251849,0,0,1
LP4,1,16-Sep,0.000048,0,2.2807033,0,0,4.00E-11,10000000,0.9957,0,1.0937,29.92,765.78,1.1236967,0.9965,50000,-253.5499,15.426,30.3495502,-90.11637005,57.13184228,0.0284606,2007.401189,0,0,1
LP4,1,16-Sep,0.000071,0,2.282507,0,0,5.00E-11,10000000,0.9957,0,1.0945,29.92,765.78,1.1237819,0.9965,50000,-253.5661,15.426,30.34954934,-90.11637418,57.17027068,0.041512424,1377.184591,0,0,1
LP4,1,16-Sep,0.000162,0,2.3180559,0,0,5.00E-10,10000000,0.9955,0,1.0844,30.45,765.89,1.1240591,0.9967,50000,-274.7589,15.4261,30.34954778,-90.1164041,56.70752504,0.0953885,594.4901643,0,0,1
LP4,1,16-Sep,0,0,2.3656719,0,0,4.00E-10,10000000,0.9957,0,1.0572,29.81,765.78,1.1248711,0.997,50000,-251.1655,15.4265,30.34951285,-90.1163808,55.44940205,0,0,0,0,0
LP4,1,16-Sep,0.00004,0,2.3004162,0,0,0.00E+00,10000000,0.9956,0,1.0853,30.02,765.8,1.1247706,0.997,50000,-262.3549,15.4263,30.3495212,-90.11642808,56.74715628,0.023791581,2385.178029,0,0,1
LP4,1,16-Sep,0,0,2.2826982,0,0,0.00E+00,10000000,0.9955,0,1.1927,30.42,765.86,1.1245319,0.9972,50000,-276.5092,15.4244,30.34954861,-90.11638954,61.57953161,0,0,0,1,0
LP4,1,16-Sep,0.000044,0,2.3194711,0,0,5.00E-10,10000000,0.9955,0,1.0825,30.45,765.9,1.1256492,0.9978,50000,-274.648,15.4259,30.34954744,-90.11639823,56.61979562,0.026000048,2177.680427,0,0,1
LP4,1,16-Sep,0.001395,0,2.206263,0,0,5.00E-10,10000000,0.9956,0,1.1425,30.02,765.84,1.1298374,0.9985,50000,-265.4622,15.4345,30.34952213,-90.11643168,59.34653115,0.820526235,72.32740237,0,1,0
LP4,1,16-Sep,0.000915,0,2.2599757,0,0,5.00E-10,10000000,0.9956,0,1.2044,30.02,765.83,1.1242062,0.9987,50000,-264.092,15.426,30.34952395,-90.11643251,62.0931856,0.538236412,115.3641489,0,1,0
LP4,1,16-Sep,0.000263,0,2.2605813,0,0,4.00E-10,10000000,0.9957,0,1.1136,29.82,765.77,1.1223621,0.9991,50000,-247.8647,15.4182,30.34951635,-90.11638385,58.04010632,0.154697647,375.1841573,0,0,1
LP4,1,16-Sep,0.00003,0.001,2.2589922,0,0,4.00E-10,10000000,0.9957,0,1.111,29.91,765.8,1.1290928,0.9993,50000,-254.3409,15.4269,30.34954566,-90.11637963,57.92440584,0.017617344,3287.919328,0,0,1
LP4,1,16-Sep,0.000556,0.001,2.3501222,0,0,4.00E-10,10000000,0.9957,0,1.1316,29.91,765.79,1.128469,0.9995,50000,-254.3396,15.426,30.34954998,-90.11637611,58.85598766,0.327343118,179.7990684,0,0,0
LP4,1,16-Sep,0.000569,0.001,2.345909,0,0,4.00E-10,10000000,0.9957,0,1.1289,29.91,765.79,1.1285095,0.9996,50000,-254.2522,15.426,30.34955069,-90.11637678,58.73509832,0.334711618,175.479712,0,0,0
LP4,1,16-Sep,0.00028,0,2.2609735,0,0,4.00E-10,10000000,0.9957,0,1.1146,29.82,765.78,1.1225345,1.0002,50000,-247.7496,15.4173,30.34951545,-90.1163841,58.08486726,0.1646446,352.7893855,0,0,0
LP4,1,16-Sep,0.000092,0,2.2257729,0,0,0.00E+00,10000000,0.9957,0,1.1276,29.82,765.76,1.1356475,1.0002,50000,-249.6683,15.4282,30.34951465,-90.11638229,58.6739355,0.054028729,1085.976601,0,0,1
LP4,1,16-Sep,0.00002,0,2.19333,0,0,3.00E-11,10000000,0.9957,0,1.1157,29.82,765.74,1.1298741,1.0003,50000,-247.1736,15.4337,30.34951476,-90.11638422,58.13563456,0.011943378,4867.604003,0,0,1
LP4,1,16-Sep,0.00003,0,2.1964803,0,0,5.00E-11,10000000,0.9957,0,1.1162,29.82,765.74,1.1298418,1.0004,50000,-247.2546,15.4329,30.34951553,-90.11638325,58.15678826,0.017626724,3299.353201,0,0,1
LP4,1,16-Sep,0,0.001,2.2555826,0,0,4.00E-10,10000000,0.9957,0,1.1126,29.91,765.8,1.1311775,1.0009,50000,-254.3966,15.4264,30.34954456,-90.11637821,57.99397256,0,0,0,0,0
LP4,1,16-Sep,0.000715,0.002,2.3128908,0,0,4.00E-10,10000000,0.9956,0,1.068,30.02,765.84,1.1435436,1.0013,50000,-265.4153,15.4504,30.34952205,-90.11642893,55.94693141,0.420594235,133.0187786,0,0,0
LP4,1,16-Sep,0.000016,0,2.221672,0,0,0.00E+00,10000000,0.9957,0,1.1316,29.82,765.76,1.1376283,1.0024,50000,-249.7015,15.4274,30.34951591,-90.11638224,58.85691228,0.009601033,6130.26872,0,0,1
LP4,1,16-Sep,0.00221,0,2.3357034,0,0,0.00E+00,10000000,0.9956,0,1.0578,30.02,765.81,1.134177,1.0024,50000,-262.5231,15.4347,30.34952299,-90.11642845,55.4757461,1.300285706,42.66427435,1,0,0
LP4,1,16-Sep,0.001771,0,2.3336072,0,0,5.00E-11,10000000,0.9956,0,1.1266,30.16,765.87,1.1336172,1.0026,50000,-275.9699,15.434,30.34954892,-90.11644589,58.63109418,1.041605529,56.28915414,1,0,0
LP4,1,16-Sep,0.000731,0.003,2.319763,0,0,4.00E-10,10000000,0.9956,0,1.0631,30.02,765.84,1.1473514,1.0031,50000,-265.5827,15.4516,30.3495246,-90.11642957,55.72207759,0.429788647,129.6499523,0,0,0
LP4,1,16-Sep,0.002333,0,2.3348222,0,0,0.00E+00,10000000,0.9956,0,1.054,30.02,765.81,1.1358492,1.0035,50000,-262.4898,15.435,30.34952219,-90.11642756,55.30062908,1.372365176,40.29585569,1,0,0
LP4,1,16-Sep,0.002654,0,2.2810705,0,0,4.00E-10,10000000,0.9956,0,1.0484,30.02,765.84,1.1350827,1.0041,50000,-263.7224,15.4355,30.34951996,-90.11642843,55.03803997,1.560894706,35.26057187,1,0,0
LP4,1,16-Sep,0.002808,0,2.279777,0,0,4.00E-10,10000000,0.9956,0,1.0491,30.02,765.84,1.1352721,1.0044,50000,-263.5689,15.435,30.34951928,-90.11642832,55.07201315,1.651903941,33.33850824,1,0,0
LP4,1,16-Sep,0,0,2.2175715,0,0,0.00E+00,10000000,0.9957,0,1.1357,29.82,765.76,1.1396092,1.0045,50000,-249.7346,15.4266,30.34951644,-90.116383,59.03959204,0,0,0,1,0
LP4,1,16-Sep,0.002977,0,2.2439156,0,0,0.00E+00,10000000,0.9957,0,1.112,29.81,765.76,1.1357446,1.0046,50000,-248.4884,15.4347,30.3495107,-90.1163818,57.96926843,1.751005176,33.10628045,1,0,0
LP4,1,16-Sep,0.002456,0,2.3339412,0,0,0.00E+00,10000000,0.9956,0,1.0503,30.02,765.81,1.1375214,1.0046,50000,-262.4564,15.4352,30.34952004,-90.11642737,55.12521645,1.444444588,38.1636076,1,0,0
LP4,1,16-Sep,0.002807,0,2.247368,0,0,4.00E-12,10000000,0.9957,0,1.11,29.81,765.76,1.1360548,1.0047,50000,-248.5057,15.4342,30.34951288,-90.11638188,57.87501536,1.651269,35.04881116,1,0,0
LP4,1,16-Sep,0.000903,0,2.2650173,0,0,4.00E-10,10000000,0.9956,0,1.1024,30.18,765.88,1.1359129,1.0048,50000,-273.6605,15.4274,30.34954631,-90.11645222,57.53142928,0.530934176,108.3588736,0,0,0
LP4,1,16-Sep,0.002638,0,2.2508209,0,0,2.00E-11,10000000,0.9957,0,1.1079,29.81,765.76,1.1363649,1.0049,50000,-248.5229,15.4337,30.34951149,-90.11638149,57.78067225,1.551532882,37.24102333,1,0,0
LP4,1,16-Sep,0.001887,0,2.3383672,0,0,3.00E-11,10000000,0.9956,0,1.1264,30.16,765.87,1.1373056,1.0053,50000,-276.1156,15.4343,30.34954795,-90.11644513,58.61909419,1.109924353,52.81359404,1,0,0
LP4,1,16-Sep,0.000962,0,2.2628446,0,0,4.00E-10,10000000,0.9956,0,1.1008,30.18,765.88,1.1391416,1.0071,50000,-273.5637,15.4269,30.34954604,-90.11645171,57.457156,0.566143941,101.4886001,0,0,0
LP4,1,16-Sep,0.002003,0,2.3431273,0,0,2.00E-11,10000000,0.9956,0,1.1261,30.16,765.87,1.140994,1.008,50000,-276.2614,15.4346,30.34954843,-90.11644527,58.60708838,1.178243294,49.74107528,1,0,0
LP4,1,16-Sep,0.000177,0,2.2688193,0,0,4.00E-11,10000000,0.9957,0,1.0868,29.81,765.74,1.1445587,1.0092,50000,-247.5782,15.4262,30.34951275,-90.11638177,56.81526088,0.103928141,546.6783138,0,0,1
LP4,1,16-Sep,0.001022,0,2.2606716,0,0,4.00E-10,10000000,0.9956,0,1.0992,30.18,765.88,1.1423702,1.0093,50000,-273.4669,15.4264,30.34954505,-90.11645055,57.38284143,0.601353706,95.4227784,0,0,0
LP4,1,16-Sep,0.001497,0,2.3395922,0,0,5.00E-11,10000000,0.9957,0,1.1245,29.91,765.81,1.1423908,1.0095,50000,-253.195,15.4262,30.34954838,-90.1163846,58.53640577,0.880606176,66.472854,0,0,0
LP4,1,16-Sep,0.001595,0,2.3441188,0,0,3.00E-11,10000000,0.9957,0,1.1257,29.91,765.81,1.1434541,1.0103,50000,-253.1512,15.426,30.34954864,-90.11638648,58.58893706,0.938316059,62.44051404,0,0,0
LP4,1,16-Sep,0.000188,0,2.2644885,0,0,3.00E-11,10000000,0.9957,0,1.0879,29.81,765.73,1.1476687,1.0112,50000,-247.3967,15.426,30.34951193,-90.11638146,56.86807613,0.110732141,513.5643149,0,0,1
LP4,1,16-Sep,0.000183,0,2.2814422,0,0,7.00E-12,10000000,0.9956,0,1.0989,30.16,765.87,1.1477414,1.0132,50000,-272.9051,15.4349,30.34954933,-90.11644551,57.36872039,0.107629071,533.0225362,0,0,1
LP4,1,16-Sep,0.000116,0,2.2787464,0,0,0.00E+00,10000000,0.9956,0,1.0982,30.16,765.87,1.1495203,1.0145,50000,-272.7361,15.4351,30.34955034,-90.11644541,57.33695624,0.068480647,837.2724084,0,0,1
LP4,1,16-Sep,0.001763,0,2.1966965,0,0,2.00E-11,10000000,0.9957,0,1.0946,29.82,765.75,1.0755495,1.0199,50000,-247.9735,15.4267,30.34951397,-90.11638493,57.1754139,1.036875118,55.1420445,1,0,0
LP4,1,16-Sep,0.001875,0,2.195214,0,0,6.00E-12,10000000,0.9957,0,1.0933,29.82,765.75,1.0720665,1.0213,50000,-248.0165,15.4266,30.34951365,-90.11638546,57.11347763,1.102722647,51.79314834,1,0,0
LP4,1,16-Sep,0.001987,0,2.1937313,0,0,0.00E+00,10000000,0.9957,0,1.0919,29.82,765.75,1.0685836,1.0226,50000,-248.0596,15.4266,30.34951415,-90.11638509,57.05150618,1.168570176,48.82163464,1,0,0
LP4,1,16-Sep,0,0,2.4180062,0,0,4.00E-11,10000000,0.9954,0,1.1276,30.95,765.76,1.1658584,1.0262,50000,-203.3299,15.434,30.34953135,-90.11638909,58.67302291,0,0,0,0,0
LP4,1,16-Sep,0,0,2.4252243,0,0,3.00E-11,10000000,0.9954,0,1.1321,30.95,765.76,1.1723303,1.0308,50000,-203.8875,15.4345,30.34953123,-90.11638943,58.8788979,0,0,0,0,0
LP4,1,16-Sep,0.000038,0,2.4296966,0,0,0.00E+00,10000000,0.9955,0,1.1783,30.52,765.82,1.17533,1.0328,50000,-273.0205,15.4351,30.34954336,-90.11637312,60.94082521,0.022507961,2707.523139,0,1,1
LP4,1,16-Sep,0.001683,0,2.2012143,0,0,1.00E-11,10000000,0.9957,0,1.0713,29.91,765.81,1.180145,1.0363,50000,-252.3765,15.434,30.34954879,-90.11637823,56.10118871,0.990072353,56.66372618,0,0,0
LP4,1,16-Sep,0.001777,0,2.19425,0,0,0.00E+00,10000000,0.9957,0,1.0688,29.91,765.81,1.183697,1.0388,50000,-252.2793,15.4345,30.3495472,-90.11638015,55.98791599,1.045551353,53.54870024,1,0,0
LP4,1,16-Sep,0.000231,0,2.2433207,0,0,0.00E+00,10000000,0.9956,0,1.0584,30.02,765.79,1.1914011,1.0427,50000,-262.9119,15.4431,30.34951975,-90.11642653,55.50524638,0.136149665,407.6781708,0,0,1
LP4,1,16-Sep,0.000135,0,2.2365065,0,0,0.00E+00,10000000,0.9956,0,1.0569,30.02,765.79,1.1958151,1.0457,50000,-262.9168,15.4436,30.34951973,-90.11642693,55.43455682,0.079663006,695.8632319,0,0,1
LP4,2,16-Sep,0.00044,0,2.1822653,0,0,4.00E-11,10000000,0.9957,0,1.1767,29.8,765.8,2.4217875,1.9301,50000,-246.461,15.435,30.34951059,-90.11638122,60.87145343,0.259008306,235.0173798,0,1,0
LP4,2,16-Sep,0.000119,0,2.2216332,0,0,0.00E+00,10000000,0.9957,0,1.154,29.88,765.84,2.4578094,1.934,50000,-254.0111,15.436,30.3495503,-90.11637603,59.86363574,0.0700395,854.7124942,0,1,1
LP4,2,16-Sep,0.000296,0,2.2818227,0,0,5.00E-10,10000000,0.9957,0,1.1522,29.76,765.73,2.4614432,1.934,50000,-246.7076,15.435,30.34951898,-90.11638058,59.78159956,0.173926324,343.7179501,0,1,0
LP4,2,16-Sep,0.000315,0,2.2771106,0,0,4.00E-10,10000000,0.9957,0,1.1522,29.76,765.73,2.4726145,1.9419,50000,-246.7183,15.435,30.3495197,-90.11638112,59.77883968,0.185100882,322.9527544,0,1,0
LP4,2,16-Sep,0.000334,0,2.2723982,0,0,4.00E-10,10000000,0.9957,0,1.1521,29.76,765.73,2.4837859,1.9499,50000,-246.7289,15.435,30.34951915,-90.11638132,59.77607526,0.196275429,304.5520041,0,1,0
LP4,2,16-Sep,0.000384,0,2.1735156,0,0,3.00E-11,10000000,0.9957,0,1.1782,29.8,765.81,2.4650214,1.9528,50000,-246.4067,15.435,30.34951052,-90.11638133,60.93931556,0.225751529,269.9397689,0,1,0
LP4,2,16-Sep,0.000078,0,2.2180293,0,0,0.00E+00,10000000,0.9957,0,1.1535,29.88,765.85,2.496429,1.9612,50000,-253.9844,15.4357,30.34954933,-90.11637456,59.83950107,0.045767835,1307.457542,0,1,1
LP4,2,16-Sep,0,0,2.3549945,0,0,0.00E+00,10000000,0.9954,0,1.0957,30.73,765.86,2.5088327,1.97,50000,-253.7965,15.4263,30.34952583,-90.11638667,57.22549153,0,0,0,0,0
LP4,2,16-Sep,0.000067,0.001,2.3366787,0,0,5.00E-10,10000000,0.9956,0,1.085,30.24,765.9,2.5327795,1.985,50000,-277.105,15.4266,30.34954804,-90.11639543,56.73266758,0.039311798,1443.14609,0,0,1
